model,outcome,event,horizon,n,augmented_price_lags,conventional_price_lags,augmented_beta,augmented_hc3_se,conventional_beta,conventional_hac6_se,comparison
joint,lwti,military_conflict,12,425,3,2,-0.0163787099009,0.0481952999973,-0.012465910976,0.0344068119977,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,12,425,3,2,-0.187825957335,0.0814546408283,-0.18937339781,0.0670315136493,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,12,425,3,2,0.0926260778176,0.0427019825997,0.0949216566301,0.0345703969962,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,13,424,3,2,-0.0244596484747,0.0533226351437,-0.0202335431589,0.0369265937007,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,13,424,3,2,-0.174578553488,0.0888680859096,-0.17565438055,0.0671029442003,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,13,424,3,2,0.09127084859,0.0414207366567,0.0935206660358,0.0330027544803,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,14,423,3,2,0.014864094213,0.0552337629296,0.0188689785371,0.0421484317207,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,14,423,3,2,-0.143243521999,0.0912369826531,-0.144099561672,0.0727577912676,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,14,423,3,2,0.095365384611,0.0410469561247,0.0973953555129,0.0346266539386,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,15,422,3,2,0.00216182795746,0.0544386977677,0.00573239401245,0.0420911730302,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,15,422,3,2,-0.172880903807,0.0930815587748,-0.173556628883,0.0811215735918,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,15,422,3,2,0.0973837892786,0.0409969674136,0.0992417551564,0.0342946845171,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,16,421,3,2,-0.0274935117096,0.0579346575,-0.0213780592156,0.0418084501918,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,16,421,3,2,-0.20366099151,0.1061009146,-0.204571825874,0.081376720595,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,16,421,3,2,0.102649593864,0.0428822133612,0.10578163037,0.0341472641821,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,17,420,3,2,-0.00650403823748,0.0562586823127,-0.000213390015633,0.0441992315294,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,17,420,3,2,-0.189941742711,0.110635816555,-0.190405560534,0.075297545369,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,17,420,3,2,0.108692262608,0.0433062282779,0.111852278284,0.0360158889029,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,18,419,3,2,-0.0229902903455,0.0585205751335,-0.0183906414806,0.0443114893714,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,18,419,3,2,-0.224880168033,0.111626824923,-0.225591705518,0.0904995081215,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,18,419,3,2,0.13610033461,0.0420892099085,0.138350076089,0.0355518677746,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,19,418,3,2,-0.0120148394005,0.0623625404994,-0.008202506653,0.04695884989,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,19,418,3,2,-0.202674415163,0.108146781445,-0.20326349552,0.0758377861669,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,19,418,3,2,0.150852234854,0.0416810088974,0.152716855686,0.0369695491454,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,20,417,3,2,0.0193225318761,0.0642191526332,0.0207012526159,0.0469141888148,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,20,417,3,2,-0.133099281763,0.125770885126,-0.133379707591,0.085400270182,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,20,417,3,2,0.152254662129,0.0444003413459,0.152939058295,0.039342849222,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,21,416,3,2,0.00879373366935,0.0626596120672,0.0119217381151,0.043627709178,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,21,416,3,2,-0.194449772573,0.105973225492,-0.195039738395,0.0720003032186,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,21,416,3,2,0.135139326096,0.0432532215818,0.13663334095,0.0392214294862,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,22,415,3,2,0.000377550935077,0.062329506507,0.00434636468846,0.0448656168397,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,22,415,3,2,-0.24903659518,0.0984887518507,-0.250019416415,0.0754938155049,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,22,415,3,2,0.138027489008,0.0440683631018,0.139857353259,0.0390635106547,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,23,414,3,2,-0.0146624095741,0.061300449568,-0.0126713269379,0.0416802216007,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,23,414,3,2,-0.311448142101,0.109031548511,-0.311942161343,0.0867022490805,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,23,414,3,2,0.119897391021,0.0436311056606,0.120813991919,0.0400460922396,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,24,413,3,2,-0.0161406549078,0.0613432339727,-0.012531083361,0.0400844192512,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,24,413,3,2,-0.309666592153,0.101750202891,-0.310650387099,0.0774855753945,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,24,413,3,2,0.106967260478,0.04398726333,0.108670974863,0.0395992987217,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,25,412,3,2,0.00402295322294,0.0637304968049,0.00786343824019,0.0424469391784,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,25,412,3,2,-0.325646742153,0.110012993063,-0.326681046258,0.0894698095104,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,25,412,3,2,0.124418727905,0.0484254175214,0.126223717146,0.0408135451616,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,26,411,3,2,-0.00907702154122,0.0637307666842,-0.00370590446432,0.0414286864272,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,26,411,3,2,-0.303879859438,0.10416028284,-0.305439028906,0.0841713758795,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,26,411,3,2,0.104887009031,0.0548260835747,0.107567620681,0.0416574779846,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,27,410,3,2,-0.0179820181038,0.0640478443695,-0.0114589798016,0.0410899422145,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,27,410,3,2,-0.270166216799,0.101510884786,-0.27244216537,0.0781611048886,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,27,410,3,2,0.0795119262499,0.0562768681841,0.0828218000432,0.0444911359347,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,28,409,3,2,-0.0234012788619,0.0676114803031,-0.0186408211956,0.0416356047762,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,28,409,3,2,-0.247577713598,0.102847151639,-0.249166720897,0.0780193493313,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,28,409,3,2,0.0798603679079,0.0535210744892,0.0822819267922,0.0439779163349,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,29,408,3,2,-0.0103773016298,0.071587073939,-0.00582529726955,0.040801783489,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,29,408,3,2,-0.219600066179,0.105465810328,-0.220860484585,0.0796790335796,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,29,408,3,2,0.077882575029,0.0535428216486,0.0800215098285,0.0425774085809,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,30,407,3,2,-0.0282454278638,0.0689123882118,-0.0234311524264,0.0408065755018,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,30,407,3,2,-0.227435709025,0.106556801048,-0.228698649905,0.0822796780383,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,30,407,3,2,0.0874987331319,0.0575601331318,0.0897391092919,0.040829614849,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,31,406,3,2,-0.0184446128937,0.0666193461268,-0.0137131058065,0.0431830426804,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,31,406,3,2,-0.168813206968,0.110851755572,-0.170072433982,0.0856233472971,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,31,406,3,2,0.0705807089126,0.0740975144627,0.0727854210475,0.0408208855524,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,32,405,3,2,-0.0432176735138,0.0659591376805,-0.037901789664,0.0416046969873,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,32,405,3,2,-0.151540534444,0.113127876548,-0.153066294375,0.0865936366134,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,32,405,3,2,0.0117658823526,0.0843590139896,0.0143416244012,0.0591449658855,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,33,404,3,2,-0.0382980260637,0.0672148384792,-0.0344918066761,0.0436423756262,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,33,404,3,2,-0.152979933546,0.110456871657,-0.154194432006,0.091328415855,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,33,404,3,2,0.0266981628295,0.067602448099,0.0285978535525,0.0512505293137,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,34,403,3,2,-0.0125805378032,0.0728695759962,-0.0104424768791,0.0419174846506,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,34,403,3,2,-0.169671075089,0.114140924227,-0.17071973278,0.0895576136752,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,34,403,3,2,0.0424182874593,0.0590070915699,0.043632664961,0.0416050332788,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,35,402,3,2,-0.0210003740372,0.0828707920978,-0.0207012580514,0.0470154718467,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,35,402,3,2,-0.233942494616,0.117467659648,-0.234066623678,0.0940337434783,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,35,402,3,2,0.0324879334034,0.0621586042881,0.0326343306635,0.0403939159855,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,36,401,3,2,-0.028209309761,0.0883600000073,-0.0261969377593,0.0496476831091,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,36,401,3,2,-0.18434777022,0.114437631844,-0.185000058686,0.0920281914074,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,36,401,3,2,0.0152182924125,0.061914881437,0.0161514637307,0.0441834692757,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,37,400,3,2,-0.0121654889487,0.0899336627707,-0.00752425194096,0.0496497214278,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,37,400,3,2,-0.105731201419,0.119875458041,-0.107311939728,0.0876806132417,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,37,400,3,2,0.0193689768056,0.0572479797919,0.0215093415843,0.0408185153203,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,38,399,3,2,-0.045311413234,0.08632914546,-0.0400040313599,0.0497566926222,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,38,399,3,2,-0.172572759788,0.119646076625,-0.174900763616,0.0893173138026,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,38,399,3,2,0.0170001594236,0.056136494157,0.0195540928926,0.0366427665809,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,39,398,3,2,-0.0254031774777,0.0854727218436,-0.0213488721159,0.0494570240347,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,39,398,3,2,-0.200256011425,0.128081879443,-0.201800120341,0.108976372612,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,39,398,3,2,0.0254700862667,0.0546455773033,0.0273763524236,0.0360951852512,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,40,397,3,2,-0.0270573214645,0.0880913899425,-0.0234423709607,0.0507438924212,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,40,397,3,2,-0.22260662903,0.136248946712,-0.223965662993,0.121901231242,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,40,397,3,2,0.0263007443209,0.0557148123752,0.028007427385,0.0343617360446,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,41,396,3,2,-0.00951882063168,0.0884457797566,-0.00582246889622,0.0502001612051,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,41,396,3,2,-0.197437821917,0.136602821328,-0.198829392011,0.116106077375,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,41,396,3,2,0.0204197302192,0.0576301089941,0.02216549853,0.0371527074453,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,42,395,3,2,0.00581383584724,0.0903195868244,0.00850069678767,0.048710506575,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,42,395,3,2,-0.162686088486,0.134856421271,-0.163715353652,0.1042362396,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,42,395,3,2,0.0193690564072,0.0608252346653,0.0206306917566,0.0369896388607,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,43,394,3,2,-0.0157084125574,0.095829021828,-0.0133111443312,0.04721894621,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,43,394,3,2,-0.174563010842,0.140228975295,-0.17588695947,0.0973476961343,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,43,394,3,2,0.000429447567211,0.062969481844,0.00160418226999,0.0419106487728,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,44,393,3,2,0.00303815903112,0.102071072209,0.00540066164557,0.0463507169368,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,44,393,3,2,-0.140294438558,0.142713883659,-0.141648270795,0.102132900126,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,44,393,3,2,0.0163866327068,0.057418354862,0.0175321536709,0.0383002647851,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,45,392,3,2,0.0291457648632,0.100890937814,0.0310803694687,0.0477778134478,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,45,392,3,2,-0.149428764752,0.137498194436,-0.150501271217,0.0994341326951,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,45,392,3,2,0.0112098764244,0.0562707120422,0.0121188417853,0.0407774121972,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,46,391,3,2,0.0409507871305,0.0973997155189,0.043801687343,0.045660374754,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,46,391,3,2,-0.135466468826,0.140113512693,-0.137090240002,0.102453939339,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,46,391,3,2,0.0200598371024,0.0547784913214,0.0214377035118,0.0394653657305,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,47,390,3,2,0.0198897612362,0.0808854763936,0.0235845391112,0.0495490357571,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,47,390,3,2,-0.199444709831,0.124840175877,-0.201680403466,0.0970189914199,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,47,390,3,2,0.0090138387088,0.0519856699844,0.0107777817792,0.0402012838121,Matched observations; distinct regressions and covariance estimators
joint,lwti,military_conflict,48,389,3,2,0.0179249981484,0.0718483597388,0.0192712540055,0.0460152899856,Matched observations; distinct regressions and covariance estimators
joint,lwti,diplomatic_tension,48,389,3,2,-0.209689289131,0.118112107236,-0.210355522683,0.0983714089294,Matched observations; distinct regressions and covariance estimators
joint,lwti,nuclear_threat,48,389,3,2,-0.000346287268343,0.051294222441,0.00033501870127,0.0377326980135,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,0,432,3,2,0.0636325636996,0.0302818790023,0.064997107481,0.0234026579126,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,1,432,3,2,0.0489913702399,0.04717346391,0.051428088797,0.0333116817062,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,2,432,3,2,0.00770190656948,0.0533249034443,0.0127994860456,0.0339091602391,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,3,432,3,2,-0.00772891225354,0.0506437435358,-0.00270310267758,0.0325239090119,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,4,432,3,2,-0.00878020312076,0.0456250892152,-0.00341095336267,0.0303562946749,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,5,432,3,2,-0.00220367158715,0.0436052095662,0.00307431588685,0.0331160829598,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,6,431,3,2,-0.0444897663141,0.040251133892,-0.0385482865821,0.0299264486631,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,7,430,3,2,-0.0474101173699,0.0398795698939,-0.0410096287299,0.0316561463242,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,8,429,3,2,-0.0466841936182,0.0437681484752,-0.0420351651761,0.0359126018895,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,9,428,3,2,-0.0278732517607,0.0449859326722,-0.0245002217918,0.0324003714026,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,10,427,3,2,-0.0106148400075,0.0484598348856,-0.00841623480908,0.0326034216458,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,11,426,3,2,0.0077442164234,0.052920548944,0.0106267426401,0.0387542268117,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,12,425,3,2,-0.00406498170357,0.0503392810453,-0.00117452767838,0.0375228583534,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,13,424,3,2,-0.00643887287249,0.0575293270872,-0.00379166563978,0.0420891554895,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,14,423,3,2,0.0203129096269,0.0613368862965,0.0235154009334,0.0473979296665,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,15,422,3,2,0.0139633275773,0.0559649305643,0.0169407461398,0.0458091031742,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,16,421,3,2,-0.0137008341333,0.0552306369936,-0.00862359672404,0.0460712258586,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,17,420,3,2,0.00790022547002,0.0562954136965,0.0132865384493,0.0496056793694,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,18,419,3,2,0.00094269327963,0.0600875193487,0.00447920112554,0.0506978317861,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,19,418,3,2,0.0103307589381,0.0607423700692,0.0133147535568,0.0534657909709,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,20,417,3,2,0.0343063548821,0.0599505806622,0.0353970713911,0.0504635860212,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,21,416,3,2,0.0191808568166,0.0605155043872,0.0227876855263,0.0495693074826,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,22,415,3,2,0.00910740610546,0.0625904635901,0.0143932663201,0.0518508847141,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,23,414,3,2,0.00555834966897,0.064697943197,0.00798505015822,0.0485758655324,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,24,413,3,2,0.00449431800885,0.0668778983869,0.00802080883977,0.0489743627101,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,25,412,3,2,0.0267530883359,0.0679756133147,0.0320650966528,0.0498617520669,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,26,411,3,2,0.0114584854586,0.0669109857251,0.0181250329677,0.0481618971894,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,27,410,3,2,0.00100038621251,0.0665299297455,0.0082748236458,0.0466750329799,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,28,409,3,2,-0.0147861811795,0.0678335600613,-0.00910328235205,0.04673313173,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,29,408,3,2,0.00493220158083,0.0718972826569,0.0107180799236,0.0454747322141,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,30,407,3,2,0.0016543676767,0.0698594849393,0.00825131915703,0.0440284327019,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,31,406,3,2,0.00806261292548,0.0700400432428,0.0134668998844,0.0447647304945,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,32,405,3,2,-0.0159488709859,0.0716146212778,-0.0099779056681,0.0444640229241,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,33,404,3,2,-0.0137168871224,0.0727678712456,-0.00891247822455,0.045061843754,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,34,403,3,2,0.00283247582659,0.0811698969828,0.00523927311991,0.0444428880227,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,35,402,3,2,0.00340740180874,0.0930534610804,0.00370255781794,0.0507243234856,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,36,401,3,2,0.0012302529553,0.0986002291458,0.0030919069309,0.0514580781676,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,37,400,3,2,0.00645555706089,0.104532733121,0.0110652032232,0.0545029631161,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,38,399,3,2,-0.0184746653841,0.0986534648713,-0.0132286810479,0.0531232945222,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,39,398,3,2,0.0032044481909,0.0975813408585,0.00751915163417,0.0522108837964,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,40,397,3,2,0.00843320529393,0.0999811768099,0.012397720656,0.0532485894907,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,41,396,3,2,0.0193732792984,0.0993755466371,0.0232858357646,0.0542545776572,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,42,395,3,2,0.0331925818986,0.103750848043,0.0368081207318,0.0527385237285,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,43,394,3,2,0.0155279048961,0.107688760295,0.0193065525038,0.0503463968015,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,44,393,3,2,0.0240493921156,0.113743388525,0.0273616282391,0.0516546428567,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,45,392,3,2,0.0590057821506,0.112814281934,0.0619071817369,0.0545668838258,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,46,391,3,2,0.0687232492941,0.111565471101,0.0728493773955,0.051689724901,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,47,390,3,2,0.0469909954024,0.0956425434291,0.0518456648663,0.0557457124808,Matched observations; distinct regressions and covariance estimators
single,lbrent,military_conflict,48,389,3,2,0.0470016758468,0.0882503164334,0.0494129397258,0.0522508919328,Matched observations; distinct regressions and covariance estimators
single,lbrent,diplomatic_tension,0,432,3,2,-0.0165870734068,0.0322534847057,-0.0187857987432,0.0346445270611,Matched observations; distinct regressions and covariance estimators
single,lbrent,diplomatic_tension,1,432,3,2,-0.0258780641773,0.0520962708252,-0.0297700790825,0.0527701857013,Matched observations; distinct regressions and covariance estimators
single,lbrent,diplomatic_tension,2,432,3,2,-0.0294041836722,0.0635498472641,-0.0370343862705,0.0522445707116,Matched observations; distinct regressions and covariance estimators
single,lbrent,diplomatic_tension,3,432,3,2,-0.0206140761905,0.0680812420807,-0.0281634308251,0.0561824211671,Matched observations; distinct regressions and covariance estimators
single,lbrent,diplomatic_tension,4,432,3,2,0.0199653648158,0.0663603159348,0.0118553814806,0.0571358165663,Matched observations; distinct regressions and covariance estimators
single,lbrent,diplomatic_tension,5,432,3,2,0.00347196727557,0.0661421015534,-0.00455420423171,0.0568966488591,Matched observations; distinct regressions and covariance estimators
single,lbrent,diplomatic_tension,6,431,3,2,-0.0183299422976,0.0698867523501,-0.0266047096625,0.0595757620101,Matched observations; distinct regressions and covariance estimators
single,lbrent,diplomatic_tension,7,430,3,2,-0.0136350703785,0.0818740271689,-0.0222874423583,0.0620975992171,Matched observations; distinct regressions and covariance estimators
single,lbrent,diplomatic_tension,8,429,3,2,-0.101423260559,0.0934542331207,-0.107392916429,0.0700669715107,Matched observations; distinct regressions and covariance estimators
single,lbrent,diplomatic_tension,9,428,3,2,-0.12479984504,0.078831593717,-0.129002433348,0.0619017842495,Matched observations; distinct regressions and covariance estimators
single,lbrent,diplomatic_tension,10,427,3,2,-0.156623230827,0.0794055956492,-0.159146588933,0.0679350608788,Matched observations; distinct regressions and covariance estimators
single,lbrent,diplomatic_tension,11,426,3,2,-0.165953299365,0.0790266686231,-0.169496651338,0.0720575916268,Matched observations; distinct regressions and covariance estimators
single,lbrent,diplomatic_tension,12,425,3,2,-0.180809647546,0.080713637885,-0.184265311624,0.0721156984778,Matched observations; distinct regressions and covariance estimators
single,lbrent,diplomatic_tension,13,424,3,2,-0.174896078129,0.0863938549869,-0.177397254653,0.0686960119615,Matched observations; distinct regressions and covariance estimators
single,lbrent,diplomatic_tension,14,423,3,2,-0.149203310198,0.0880310987419,-0.151784343907,0.0718327359395,Matched observations; distinct regressions and covariance estimators
single,lbrent,diplomatic_tension,15,422,3,2,-0.178670226134,0.087013893039,-0.181057371217,0.0788012498898,Matched observations; distinct regressions and covariance estimators
single,lbrent,diplomatic_tension,16,421,3,2,-0.202947833978,0.0998759724812,-0.207203921569,0.0830814683766,Matched observations; distinct regressions and covariance estimators
single,lbrent,diplomatic_tension,17,420,3,2,-0.199692605139,0.108611765464,-0.20366842714,0.0772327609918,Matched observations; distinct regressions and covariance estimators
single,lbrent,diplomatic_tension,18,419,3,2,-0.231239257423,0.113639584582,-0.233647775812,0.0878588492676,Matched observations; distinct regressions and covariance estimators
single,lbrent,diplomatic_tension,19,418,3,2,-0.218020430456,0.111322587033,-0.22007363161,0.0783269875269,Matched observations; distinct regressions and covariance estimators
single,lbrent,diplomatic_tension,20,417,3,2,-0.153981188627,0.120710955874,-0.154075201993,0.0795047215418,Matched observations; distinct regressions and covariance estimators
single,lbrent,diplomatic_tension,21,416,3,2,-0.20035399896,0.107368313622,-0.202922214802,0.0779474161616,Matched observations; distinct regressions and covariance estimators
single,lbrent,diplomatic_tension,22,415,3,2,-0.258412640255,0.100471517525,-0.262540009465,0.0812261239819,Matched observations; distinct regressions and covariance estimators
single,lbrent,diplomatic_tension,23,414,3,2,-0.304103917314,0.109863634732,-0.305138141906,0.0897059822997,Matched observations; distinct regressions and covariance estimators
single,lbrent,diplomatic_tension,24,413,3,2,-0.307917543159,0.1041689266,-0.310085783365,0.0835796954088,Matched observations; distinct regressions and covariance estimators
single,lbrent,diplomatic_tension,25,412,3,2,-0.319845557531,0.107644881585,-0.324233674712,0.0879336741031,Matched observations; distinct regressions and covariance estimators
single,lbrent,diplomatic_tension,26,411,3,2,-0.286328660834,0.102090732485,-0.292372545277,0.0865075279729,Matched observations; distinct regressions and covariance estimators
